22233	187
22684	359
22846	1298
23124	201
23575	587
23737	557
24015	604
24466	504
24510	427
24628	629
2486	-565
24961	315
25195	1243
2530	-633
25357	823
25401	932
25519	839
25690	693
25852	615
26086	392
26130	151
26248	171
2648	-4089
26581	163
26699	472
26743	1320
26905	646
27021	219
27139	784
27472	264
27634	828
28363	386
28525	310
288	-3422
28976	594
29092	369
29254	554
29416	395
2981	-2518
29867	604
29911	636
332	183
3377	-34743
3421	12
3539	-721
3872	-217
4150	576
4268	-1879
4312	741
4763	400
4925	-7487
5041	-664
5159	-2862
5203	-1946
5492	601
5654	302
5816	552
6383	553
6545	775
6707	275
6996	234
7274	616
7436	644
783	-2148
7887	212
7931	1066
8165	364
8327	437
8660	269
8778	401
8822	687
9056	524
9100	503
9218	538
945	-909
9551	783
9669	773
9713	221
10156	551
10200	511
10318	423
10651	255
10769	226
10813	457
11047	186
11209	191
11380	541
1145	-170
11498	210
11542	388
11704	716
11993	256
12271	1112
12389	595
12433	644
12884	478
1307	-1069
13162	576
13324	467
13775	606
13937	109
14053	362
14215	565
14666	365
14710	617
14828	403
15106	351
15395	466
15557	719
15601	310
15719	304
15890	978
1596	-1606
16286	371
16330	620
1640	-1767
16448	161
16781	657
16899	655
16943	280
171	-8482
17177	487
17221	237
17339	774
1758	-1933
17672	400
17834	238
1802	-915
18068	314
18112	442
18563	662
18725	635
19003	147
19292	494
19454	511
19616	144
20001	441
20119	351
20290	489
2036	-882
20452	398
20614	50
21181	812
21299	686
21343	312
21505	484
21794	226
21956	554
22072	102
22234	330
22685	310
22847	635
23125	477
23576	686
23620	123
23738	557
24016	645
24467	573
24511	324
24629	699
2487	-2038
24962	673
25196	767
25240	232
2531	-99
25358	801
25402	956
25691	317
25853	1123
26087	323
26131	135
26249	227
2649	-4119
26582	710
26744	1332
26906	688
27022	177
27473	478
27635	846
28364	436
28526	412
289	68
28977	240
29093	438
29255	811
29417	527
29750	456
2982	-1243
29868	675
29912	657
3260	292
333	723
3378	-368
3422	-444
3873	2431
4151	-154
4269	-2109
4313	-9473
4764	-1646
4926	-1356
5042	-234
5204	29
5493	358
5655	658
5817	681
6384	280
6546	483
6708	535
6997	308
7275	445
7437	890
7770	481
784	107
7888	544
7932	247
8166	131
8210	760
8328	636
8661	615
8779	230
8823	1248
9057	222
9101	465
9219	287
9390	279
946	271
9552	136
9714	237
10157	550
10201	573
10319	193
10490	449
10652	680
10814	423
11048	450
11381	207
1146	-602
11499	527
11543	191
11705	618
11994	324
12272	678
12434	542
12885	772
1308	146
13163	629
13325	159
13776	884
13820	806
13938	370
14054	484
14216	392
14667	970
14711	790
14829	455
15107	205
15396	179
15440	802
15558	412
15602	484
15891	14
1597	-1192
16287	629
16331	1231
1641	-196
16449	218
16782	479
16944	129
17060	315
17178	410
172	263
17222	370
1759	-6337
17673	295
17835	333
1803	-1923
18069	461
18113	910
18564	257
18726	222
19004	619
19293	316
19455	438
19617	664
19950	760
20002	267
20291	429
2037	-5510
20453	525
20615	732
21182	437
21344	449
21506	488
21795	684
21957	218
22073	332
22235	270
22686	69
22730	255
22848	346
23126	457
23577	556
23621	326
2370	-4074
23739	597
24017	527
24350	694
24468	512
24512	411
2488	-2046
24963	381
25197	276
25241	166
2532	-231
25359	365
25403	374
25692	492
25854	541
26088	292
26132	384
26583	236
26745	521
26907	715
27023	67
27474	176
27636	386
28365	290
28527	653
28860	289
28978	444
29094	657
29256	771
29300	857
29418	431
29751	1068
2983	-2405
29869	848
29913	377
3261	150
334	334
3379	446
3423	-210
3874	-2930
4152	-2138
4314	-3726
4765	-4511
4927	-2046
5043	242
5205	492
5494	851
5656	252
5700	264
5818	1112
6385	483
6547	368
6709	228
6880	169
6998	774
7276	331
7320	1054
7438	1063
7771	624
785	832
7889	234
7933	449
8167	777
8211	450
8329	686
8662	443
8824	565
9058	53
9102	584
9391	844
947	-2383
9553	996
9715	542
10040	159
10158	580
10202	1040
10491	271
10653	839
10815	277
11049	176
11382	376
1147	-2258
11544	1136
11706	381
11995	65
12273	825
12435	293
12886	370
12930	543
1309	-472
13164	471
13326	448
13777	459
13821	403
13939	415
14055	774
14217	352
14550	558
14668	410
14712	592
1480	-89
15108	508
15397	244
15441	409
15559	447
15603	311
15892	669
1598	149
16170	245
16288	48
16332	467
1642	-49148
16783	605
16945	327
17061	527
17179	402
17223	344
173	275
17674	639
17836	304
1804	491
18114	686
18565	700
18727	324
19005	349
19294	77
19456	366
19500	355
19618	325
19951	448
20003	797
20292	816
2038	-363
20454	415
20616	623
21183	481
21345	213
21507	273
21796	237
21840	880
21958	1449
22074	376
22236	311
22687	446
22731	280
22849	704
23127	430
23460	430
23578	1483
23622	243
2371	740
24018	288
24351	299
24469	674
24513	673
2489	129
24964	27
25080	801
25198	488
25242	377
2533	-2789
25404	450
25693	241
25855	596
26089	211
26133	270
26584	582
26746	588
26908	512
27024	377
27475	380
27637	1291
27970	363
28366	591
28410	406
28528	353
28861	152
28979	385
29095	551
29257	319
29301	444
29419	582
29590	368
29752	922
2984	-1593
29914	338
3262	475
335	1135
3424	-287
3875	-5703
4153	-2539
4315	-1548
4766	-9602
4810	-757
4928	-469
5044	-1530
5206	-1642
5495	332
5657	456
5701	692
5819	737
5990	529
6386	623
6430	420
6548	580
6881	562
6999	108
7277	912
7321	402
7439	1008
7772	388
786	-75
7934	946
8050	53
8168	632
8212	394
830	201
8663	1056
8825	290
9059	733
9103	253
9392	1041
948	32
9554	403
9716	340
10041	211
10159	420
10203	427
1030	194
10492	730
10654	645
10816	121
11383	360
1148	-5833
11545	751
11707	566
11996	92
12274	274
12436	270
12887	349
12931	348
13165	369
13327	402
13660	451
13778	277
13822	309
14056	376
14100	301
14218	200
14551	347
14669	546
14713	220
1481	-1036
15109	146
15280	336
15398	825
15442	594
15604	545
15893	309
1599	325
16171	346
16289	481
16333	651
1643	-48
16784	399
16946	339
17062	362
17224	481
174	-128
17675	448
17837	417
1805	560
18115	842
18566	530
18610	624
18728	500
19006	461
19295	568
19457	428
19501	388
19619	252
19790	455
19952	501
20004	312
20293	510
2039	-551
20455	736
20617	640
20950	365
21184	542
21346	351
21508	706
21797	750
21841	453
21959	261
22075	372
22237	341
22570	362
22688	211
22732	533
23010	218
23128	309
23461	281
23579	391
23623	1084
2372	-397
24019	407
24190	110
24352	315
24514	565
24965	265
25081	712
25199	498
25243	471
2534	-858
25405	1135
25694	346
25856	848
25900	466
26134	314
26585	612
26747	349
26909	329
27025	434
27476	383
27520	713
27638	486
27971	285
28367	684
28411	430
28529	981
28862	318
29096	691
29140	754
29258	236
29302	147
29591	550
29753	631
2985	-1570
29915	290
3263	-43
336	-207
3425	283
3876	-4113
3920	-9056
4154	608
4316	-1128
4767	-936
4811	-765
4929	104
5045	-935
5207	-2899
5496	485
5540	689
5658	410
5702	343
5991	407
6387	346
6431	414
6549	820
6882	590
7160	107
7278	673
7322	166
7773	519
787	350
7935	435
8051	526
8169	359
8213	656
831	-1014
8664	612
8826	365
9104	226
9393	1350
949	-334
9555	576
10042	372
10204	1088
1031	-18874
10493	168
10655	436
10817	492
11384	725
1149	-287
11546	384
11708	910
11997	328
12275	1173
12437	477
12770	434
12888	70
12932	686
13166	917
13210	117
13328	886
13661	615
13779	509
13823	686
14057	732
14101	726
14219	199
14390	438
14552	789
14714	618
1482	208
15281	366
15399	425
15443	122
15605	383
15894	503
16172	439
16334	178
1644	-49
16785	219
16947	29
17063	490
17225	164
175	274
17676	978
17720	470
17838	403
1806	-40
18116	630
18567	335
18611	311
18729	952
19007	338
19296	479
19340	488
19458	282
19502	269
19791	364
19953	612
20005	615
20294	324
20456	435
20500	710
20618	519
20951	582
21185	398
21347	483
21509	308
21680	907
21798	539
21842	651
22076	365
22120	310
22238	385
22571	464
22689	484
22733	296
23011	465
23129	395
23462	360
23624	162
2373	391
24191	146
24353	359
24515	562
24966	161
25082	1161
25244	227
2535	-10303
25406	551
25695	226
25857	597
25901	716
26135	333
26586	780
26630	477
26748	755
27026	202
27477	350
27521	961
27639	708
27972	209
28250	471
28368	506
28412	352
28863	278
29097	209
29141	1112
29259	248
29303	570
29592	1102
29754	437
2986	-1617
29916	372
3264	-2360
337	-2429
3426	-78
3877	-1637
3921	-2638
4155	540
4317	202
4650	149
4768	292
4812	-188
5046	-767
5208	351
5497	310
5541	524
5659	433
5703	517
5992	574
6270	266
6388	446
6432	187
670	-716
6883	412
7161	77
7279	1181
7323	456
7774	177
788	-2745
7936	493
8052	178
8214	439
832	120
8665	305
8827	498
9105	649
9394	895
9556	378
9600	447
9718	360
10043	224
10205	698
1032	834
10494	274
10656	433
10700	571
10818	309
11385	392
11547	1443
11709	650
11880	599
11998	437
12276	236
12320	609
12438	770
12771	470
12889	402
12933	324
13167	728
13211	669
13329	689
13662	107
13824	543
14058	314
14102	244
14391	551
14553	102
14715	412
1483	-1857
15282	38
15444	443
15606	210
15895	295
16173	522
16335	393
1645	-1431
16786	652
16830	699
16948	428
17064	293
17226	376
176	-1379
17677	838
17721	172
17839	479
1807	-4463
18117	517
18450	711
18568	446
18612	384
19008	341
19297	483
19341	66
19459	313
19503	366
19792	545
19954	467
20006	332
20295	451
20457	711
20501	173
20619	713
20790	561
20952	246
21186	679
21230	348
21348	300
21681	1023
21799	476
21843	676
220	-279
22077	657
22121	326
22239	165
22572	398
22734	153
23012	383
23463	296
23625	525
2374	416
24192	385
24354	584
24516	450
24967	33
25083	1003
25245	660
2536	-60
25407	479
25696	332
25740	671
25858	601
25902	998
26136	103
26587	547
26631	614
26749	436
27027	760
27360	379
27478	580
27522	597
27973	475
28251	394
28369	1292
28413	469
28864	495
29098	597
29142	628
29304	463
29593	374
29755	624
2987	745
29917	384
3265	-4595
338	-8554
3427	-822
3760	-152
3878	-4921
3922	-1121
4156	-480
4200	-363
4318	-778
4651	934
4769	-1595
4813	-6380
5047	-3514
5209	-126
5380	553
5498	971
5542	214
5704	397
5993	735
6271	547
6389	340
6433	134
671	-384
6884	247
7162	295
7324	36
7775	642
789	-75
7937	1033
8053	407
8215	532
833	78
8666	938
8710	307
8828	698
9106	192
9395	562
9557	534
9601	456
9719	366
9890	593
10044	209
10206	860
1033	854
10495	437
10657	373
10701	497
10819	391
10990	267
11386	74
11430	365
11548	676
11881	235
11999	312
12277	502
12321	455
12439	452
12772	742
12934	439
13050	310
13168	406
13212	477
13663	536
13825	394
14059	297
14103	382
14392	249
14554	870
14716	306
1484	-2560
15283	377
15445	180
15607	484
15896	213
15940	435
16174	129
16336	540
1646	411
16787	906
16831	49
16949	287
17065	391
17227	513
17560	541
17678	864
177	-3875
17722	86
18000	565
1808	-36250
18118	372
18451	711
18569	441
18613	224
19009	143
19180	502
19298	415
19342	218
19504	403
19793	247
19955	903
20007	444
20296	147
20340	281
20458	583
20502	325
20791	210
20953	262
21187	212
21231	602
21349	459
21682	192
21844	578
22078	467
221	-984
22122	652
22573	140
22735	312
23013	591
23464	1083
23626	505
2375	-4173
24193	433
24355	647
24517	325
24850	397
24968	660
25084	193
25246	616
2537	-158
25408	858
25697	314
25741	453
25859	531
25903	372
26137	359
26470	277
26588	814
26632	493
27028	433
27361	485
27479	386
27523	229
27974	298
28090	380
28252	656
28414	334
2870	10
28865	354
29099	662
29143	238
29305	454
29594	894
29756	379
29800	601
2988	-1481
29918	423
3266	276
3310	-48
339	-15412
3428	-782
3761	1294
3879	-13617
3923	-2029
4157	-2635
4201	-7397
4319	365
4490	139
4652	-1516
4814	-1149
5048	-3245
5381	434
5499	537
5543	533
5705	866
5994	446
6272	797
6434	112
672	-607
6885	744
7163	923
7325	151
7776	336
7820	528
7938	685
8054	534
8216	299
834	-213
8667	380
8711	355
8829	414
9107	351
9396	890
9440	195
9558	484
9602	693
9891	815
10045	417
10207	697
1034	-992
10496	1125
10540	253
10658	321
10702	288
10991	298
11387	492
11431	752
11549	676
11882	202
12160	389
12278	755
12322	621
12773	504
12935	627
13051	85
13169	584
13213	474
13664	175
13826	508
14104	643
14393	325
14555	715
14717	273
1485	-2039
15284	694
15446	430
15608	93
15897	801
15941	421
16175	395
16337	544
1647	-1165
16670	395
16788	527
16832	335
17066	334
17110	634
17228	226
17561	542
17679	378
17723	550
178	175
18001	639
1809	-35513
18119	423
18290	362
18452	553
18614	375
19181	313
19299	165
19343	332
19505	477
19794	609
1980	360
19956	575
20008	449
20297	779
20341	685
20459	472
20503	443
20792	596
20954	273
21070	377
21188	318
21232	478
21683	1211
21845	379
22079	622
22123	891
222	-3669
22574	567
22736	213
23014	727
23465	1587
23627	461
2376	821
23960	655
24194	615
2420	-290
24356	398
24400	214
24518	267
24851	708
24969	545
25085	586
25247	293
2538	-1668
25409	298
25580	459
25698	347
25742	515
25904	391
26020	379
26138	173
26471	1308
26589	367
26633	2377
27029	84
27362	838
27524	452
27975	662
28091	461
28253	535
28415	166
2871	201
28866	188
28910	308
29144	377
29306	200
29595	278
29757	634
29801	1035
2989	-359
29919	578
3267	499
3311	-4233
3429	-2296
3762	-9469
3924	294
4040	1038
4158	-3798
4202	-5687
4491	-608
4653	-2440
4815	269
5049	-1977
5382	183
5544	467
5706	514
5995	1020
6273	146
6435	1225
673	-2043
6886	541
6930	545
7164	343
7326	381
7777	356
7821	208
7939	616
8055	280
8217	289
835	-1360
8550	563
8668	414
8712	745
9108	244
9397	613
9441	316
9559	500
9603	925
9892	690
10046	45
10208	709
1035	-767
10497	570
10541	410
10659	641
10703	355
10992	622
11270	861
11388	220
11432	851
11883	497
12161	441
12279	386
12323	350
12774	537
12936	235
13052	447
13214	621
13665	349
13827	290
14105	356
14394	341
14556	255
14600	191
14718	497
1486	-4644
15285	756
1530	-3019
15447	940
15609	156
15780	503
15898	449
15942	224
16176	619
16220	539
16338	577
1648	-31001
16671	625
16789	567
16833	539
17067	499
17111	407
17229	339
17562	508
17724	355
179	-5040
18002	355
18291	163
18453	294
18615	269
19182	268
19344	214
19506	356
19795	417
1981	151
19957	583
20009	461
20180	360
20298	472
20342	642
20504	534
20793	600
20955	510
21071	317
21189	384
21233	472
21684	355
21846	711
22124	924
223	-21641
22575	683
22737	564
23015	221
23466	979
23510	1008
23628	693
2377	-190
23961	480
24195	207
2421	-63
24357	958
24401	263
24519	716
24690	542
24852	115
25086	356
25130	1030
25248	292
2539	-533
25581	217
25699	266
25743	610
25905	297
26021	971
26139	386
26472	390
26634	378
27363	511
27525	346
27976	337
28092	260
28254	1139
28416	233
2872	-31
28867	592
28911	321
29145	495
29307	393
29596	769
29640	116
29758	483
29802	358
3150	-4969
3268	79
3312	29
3763	-2995
3925	-2520
4041	-4620
4159	1894
4203	313
4492	137
4654	-1119
4816	-1375
5383	579
5545	103
5707	409
5996	320
6274	146
6436	240
674	-805
6887	153
6931	359
7165	196
7327	1689
7660	483
7778	419
7822	179
8056	383
8100	489
8218	216
836	-1661
8551	553
8669	422
8713	46
9109	301
9280	386
9398	1551
9442	593
9604	388
9893	484
10047	207
10209	487
1036	-2441
10380	918
10498	668
10542	258
10704	610
10993	411
11271	255
11389	377
11433	1425
11884	405
12162	557
12324	604
12775	757
12937	224
13053	524
13215	1066
13666	245
13710	249
13828	708
14106	251
14395	385
14557	513
14601	187
14719	434
1487	104
14890	789
15286	454
1531	444
15330	295
15448	603
15781	381
15899	400
15943	838
16177	328
16221	710
16339	267
1649	-7929
16672	257
16834	407
17068	792
17112	759
17563	732
17725	767
18003	691
18292	431
18454	529
18616	342
19183	439
19345	483
19507	539
19796	178
1982	-11798
19840	320
19958	373
20181	500
20299	538
20343	532
20505	329
20794	182
20956	773
21072	84
21234	375
21685	389
21847	764
22125	387
224	-1593
22576	450
2260	-1024
22620	383
22738	433
23016	520
23467	490
23511	821
23629	457
2378	-4404
23962	338
24196	228
2422	-1227
24240	802
24358	405
24402	410
24691	428
24853	495
25087	716
25131	709
25249	339
25582	357
25744	225
25906	428
26022	577
26473	306
26635	316
27364	972
27526	236
27977	572
28093	191
28255	813
28417	546
2873	135
28750	560
28868	289
28912	548
29146	535
29308	888
29597	1087
29641	315
29759	1136
29803	469
3151	555
3269	1076
3313	-879
3764	-1052
3926	-10997
4042	909
4204	-4490
4493	-90
4655	-844
4817	-10722
5384	658
5546	577
5708	819
5997	677
6275	565
6437	764
675	-847
6770	299
6888	288
6932	865
7166	244
7210	72
7328	334
7661	728
7779	312
7823	267
8057	269
8101	529
8219	272
837	691
8390	709
8552	134
8714	584
9281	377
9399	623
9443	217
9605	691
9894	628
10048	237
1037	-329
10381	502
10499	528
10543	332
10705	341
10994	359
11272	420
11434	1321
11885	458
12163	570
12325	282
12776	677
12820	430
12938	1067
13054	287
13216	594
13667	293
1370	-3476
13711	459
13829	432
14107	1264
14396	273
14440	374
14558	353
14602	357
1488	670
14891	813
15287	471
1532	-37
15331	452
15449	638
15782	455
15944	728
16060	188
16178	242
16222	772
16673	525
16835	387
17069	525
17113	271
17564	435
17726	363
18004	49
18293	735
18455	157
18617	121
18950	445
19184	425
19346	365
19508	696
19797	326
1983	-205
19841	603
19959	538
20182	269
20344	885
20506	497
20795	758
20957	355
21073	619
21235	535
21686	583
21730	435
21848	376
22126	448
225	259
22577	690
2261	-560
22621	982
22739	467
23017	388
23350	394
23468	951
23512	803
2379	-346
23963	474
24197	380
2423	-1391
24241	606
24359	485
24403	233
24692	213
24854	282
25088	314
25132	1121
25583	269
25745	325
25907	346
26023	372
26474	504
26636	770
27365	184
27527	431
27860	459
27978	513
28094	172
28256	364
28300	787
28418	349
2874	361
28751	649
28869	295
28913	373
29147	495
29309	825
29480	359
29598	826
29642	575
29804	727
3152	-1974
3314	-3428
3765	-372
3927	-13966
4043	131
4205	-92
4494	2075
4656	172
4700	416
4818	-897
5385	359
5547	491
5709	755
5880	855
5998	546
6276	491
6320	722
6438	564
676	-2053
6771	219
6889	62
6933	511
7167	735
720	721
7211	293
7329	328
7662	423
7824	230
8058	254
8102	273
838	-3853
8391	453
8553	400
8715	920
9282	557
9444	243
9606	603
9895	419
10049	273
1038	-1225
10382	679
10544	357
10706	184
10995	413
11273	517
11435	615
11886	1147
11930	410
12164	432
12326	627
12777	892
12821	548
12939	510
13055	417
13217	390
13550	524
13668	61
1371	-3300
13712	774
14108	458
14397	233
14441	546
14559	314
14603	657
1489	-11130
14892	1020
15170	575
15288	1003
1533	-629
15332	389
15783	466
15945	851
16061	156
16179	314
16223	437
16674	151
16836	635
17114	165
17565	1091
17727	1006
18005	582
18294	451
18456	601
18500	527
18618	310
18951	181
19185	60
19347	254
19509	675
19680	176
19798	398
1984	-2256
19842	293
20183	339
20345	390
20507	706
20796	314
20840	167
20958	429
21074	261
21236	263
21687	565
21731	291
21849	93
22127	679
22460	624
22578	290
226	-1394
2262	-1357
22622	87
23018	920
23351	546
23469	602
23513	892
23964	666
24080	636
24198	952
2424	-4113
24242	761
24404	111
24693	772
24855	268
25089	549
25133	879
25584	867
25746	431
25908	743
26024	753
26475	419
26637	308
26970	398
27366	349
27410	812
27528	213
27861	533
27979	408
28095	389
28257	936
28301	317
28419	147
28590	751
2875	778
28752	437
28914	544
29030	300
29148	608
29481	640
29599	427
29643	324
29805	265
3153	-3751
3315	-1366
3766	346
3810	104
3928	-2671
4044	-7600
4206	-3179
4495	-761
4657	210
4701	163
4819	-3915
4990	-7071
5386	838
5430	767
5548	805
5881	643
5999	829
6277	379
6321	978
6439	631
677	-4214
6772	761
6934	1031
7050	414
7168	621
721	300
7212	539
7663	302
7825	461
8059	22
8103	425
839	493
8392	648
8554	308
8716	570
9283	337
9445	177
9607	470
9896	236
9940	1100
10383	905
1039	452
10545	588
10707	360
10996	511
11274	391
11436	396
11887	280
11931	146
12165	569
12327	542
12660	604
12778	702
12822	415
13056	355
13100	317
13218	295
13551	281
13669	549
13713	650
1372	313
14109	435
14280	298
14398	128
14442	182
14604	402
14893	886
15171	387
15289	704
15333	235
1534	253
15784	312
15946	463
16062	171
16224	653
16675	214
16837	265
17115	405
17566	721
17610	421
17728	370
18006	479
18295	194
18457	445
18501	341
18619	381
18790	357
18952	88
19186	195
19230	331
19348	557
19681	430
19799	438
19843	389
1985	566
20184	528
20346	233
20508	545
20797	540
20841	986
20959	698
21075	211
21237	289
21570	412
21688	754
21732	409
22010	576
22128	266
22461	50
22579	528
22623	1046
2263	-537
227	-281
23019	582
23190	302
23352	473
23514	382
23965	718
24081	516
24199	319
24243	495
2425	590
24405	746
24694	679
24856	342
24900	291
25134	235
25585	360
25747	847
25909	897
26025	426
26476	590
26520	698
26638	339
26971	152
27367	321
27411	263
27529	425
27862	849
28096	672
28140	504
28258	422
28302	754
28591	418
28753	500
2876	-1047
28915	625
29031	533
29149	990
2920	-1211
29482	546
29644	728
29806	242
3154	-1722
3316	-612
3767	696
3811	76
3929	-1504
4045	-3869
4207	-1577
4496	-1721
4540	-378
4658	-1301
4702	1161
4991	-1857
5387	304
5431	500
5549	718
560	-1431
5882	515
6160	496
6278	797
6322	409
6773	193
678	343
6935	790
7051	441
7169	449
7213	563
722	481
7664	338
7826	348
8104	122
8393	573
8555	172
8717	402
9284	554
9446	134
9608	828
9897	533
9941	366
10384	619
10546	433
10708	413
10997	612
110	-8425
11275	509
11437	1181
11770	340
11888	827
11932	211
12166	716
12210	406
12328	289
12661	577
12779	744
12823	864
13057	283
13101	489
13219	351
13390	589
13552	494
13714	364
1373	-1110
14281	663
14399	98
14443	544
14605	281
14894	209
15172	276
15334	315
1535	-13413
15785	566
15947	549
16063	580
16225	392
16676	457
16720	275
16838	98
17116	584
17567	489
17611	369
17729	542
18007	383
18296	542
18340	122
18458	393
18502	422
18791	902
18953	521
19187	524
19231	565
19349	567
19682	167
19844	231
1986	-804
20185	565
20347	920
20509	449
20680	238
20798	327
20842	499
21076	839
21120	105
21238	476
21571	997
21689	444
21733	275
22011	300
22129	156
22462	171
22624	392
2264	-1346
228	-1143
23191	595
23353	171
23515	380
23966	934
24082	553
24244	724
2426	-1743
24406	552
24695	415
24857	470
24901	872
25135	471
25586	233
25630	313
25748	544
26026	689
26477	250
26521	528
26639	962
26972	482
27250	536
27368	271
27412	396
27863	260
28097	378
28141	705
28259	281
28303	266
28592	950
28754	242
2877	1003
28916	277
29032	709
2921	-1540
29483	826
29645	372
29807	485
3155	-2556
3317	-293
3650	-1814
3768	561
3812	-867
4046	-21107
4208	-2660
4497	559
4541	-6272
4659	148
4703	-370
4992	-717
5270	141
5388	471
5432	375
561	-838
5883	433
6161	494
6279	197
6323	588
6774	454
679	-1130
6936	992
7052	394
7214	390
723	299
7665	169
7827	264
8105	397
8394	584
8556	264
8600	244
8718	2713
9285	780
9447	791
9609	132
9780	986
9898	633
9942	429
10385	1985
10547	438
10709	739
10880	368
10998	721
111	-1921
11276	323
11320	214
11438	536
11771	485
11889	472
11933	679
12167	102
12211	352
12329	484
12662	228
12824	719
13058	457
13102	416
13391	617
13553	734
13715	304
1374	-1081
14282	380
14444	650
14895	743
15173	434
15335	177
1536	-1213
15786	391
15830	704
15948	558
16064	537
16226	947
16677	564
16721	414
16839	553
17117	599
17450	405
17568	584
17612	571
18008	649
18297	674
18341	146
18459	288
18503	579
18792	756
18954	382
19070	424
19188	295
19232	64
19683	211
19845	267
1987	687
20186	300
20230	418
20348	404
20681	1312
20799	667
20843	419
21077	859
21121	367
21239	286
21572	622
21734	984
22012	605
22463	343
22625	525
2265	-902
229	-4270
23192	446
23354	17
23516	381
23967	317
24083	562
24245	440
2427	-5199
24407	524
24696	578
24740	692
24858	745
24902	594
25136	596
25587	398
25631	497
25749	468
26027	226
26360	417
26478	447
26522	298
26973	555
27251	709
27369	225
27413	436
2760	642
27864	380
28098	605
28142	199
28304	262
28593	530
28755	230
2878	-977
28917	448
29033	497
2922	-23833
29484	1143
29646	196
29808	219
3156	488
3200	-1554
3318	-913
3651	271
3769	-1239
3813	91
4047	-690
4209	42
4380	741
4498	530
4542	-987
4704	210
4993	-11589
5271	-961
5389	965
5433	238
562	-127
