143938	-1159
144054	-599
144216	-2515
144667	2359
144711	1340
144829	1247
145107	2390
145396	1042
145440	-2337
145558	524
145602	-3907
145891	82
146287	13187
146331	2964
146449	1264
14663	3182
146782	-186
146944	-2520
147060	1072
147178	1477
147222	-4652
147673	1526
147835	969
148069	-1853
148113	-389
14825	-2061
148564	2490
148726	-19912
149004	-3663
149293	8813
149455	-4256
149617	-2374
149950	-1630
150002	-2681
150291	-11646
150453	-9835
15059	-609
150615	-9478
15103	-2709
151182	1774
151344	-1012
151506	-1779
151795	-132
151957	-325
152073	14384
152235	1227
152686	-5333
152730	-1915
152848	-887
153126	-1113
153577	254
153621	-1
153739	6409
15392	-275
154017	3659
154350	10835
154468	110
154512	-747
154963	5205
155197	-1363
155241	-108
155359	466
155403	2585
15554	-475
155692	539
155854	1926
156088	2285
156132	-2084
156583	-4177
156745	1710
156907	6156
157023	-288
15716	-80
157474	-2578
157636	-534
158365	621
158527	1033
158860	1139
158978	522
159094	-672
159256	234
1593	-670
159300	-6440
159418	-2209
159751	87
159869	-708
159913	-1314
160092	2370
160254	-843
160416	-4523
160867	-802
160911	-453
161145	-2533
161307	-1036
161596	3890
161640	-660
161758	-318
161802	-1661
162036	31
162487	-1588
162531	-443
162649	-763
16283	3270
162982	548
163260	440
163378	-138
163422	-574
163873	-659
164151	-880
164269	3561
164313	-1009
16445	2409
164764	-840
164926	-125
165042	-1458
165204	-2721
165493	9439
165655	1722
165817	-1151
16607	1023
166384	720
166546	-298
166708	385
166997	-745
167275	-889
167437	-1366
167770	-2267
167888	-1198
167932	1386
168166	-2161
168210	-3259
168328	-145
168661	1096
168779	-2029
168823	-309
16896	-297
169057	594
169101	-202
169219	2367
169390	1588
16940	-1575
169552	-847
169714	-67
170055	-1411
170217	2610
170550	-2550
170668	1942
170712	-1828
171108	-2571
171397	1045
171441	518
171559	-596
171603	-3780
17174	-4965
171892	-1288
172170	3867
172288	1710
172332	-876
172783	-863
172945	-1619
173061	97
173179	-579
173223	-1775
17336	-412
173674	5899
173836	-1275
174114	-1191
174565	-1026
174727	403
175005	3280
175294	-431
175456	2443
1755	1275
175500	1261
175618	-1086
175951	855
176185	-688
176347	517
176509	-761
176680	-748
176798	-59
176842	-209
177076	-2078
177120	-1328
177238	384
177571	-458
177689	-716
177733	-463
17787	3452
178011	18
178129	-868
17831	6800
178462	-115
178624	-170
179191	-1695
179353	296
17949	-1966
179515	-1669
179966	-574
180018	-2369
180351	2182
180469	1344
180513	-964
18065	-1395
180964	-1421
181080	-457
181198	-2531
181242	-163
181404	-1554
181693	-2801
181855	-5465
182089	-11611
182133	-11182
18227	-4800
182584	-134
182746	-7739
182908	-214
183024	1904
183475	-80
183637	2664
183970	651
184366	-227
184410	870
184528	-580
184861	403
184979	-982
185095	-3068
185257	-870
185301	-1601
185419	-124
185590	-1725
18560	-1088
185752	-553
185914	-224
186030	-279
186148	580
186481	-1678
186599	-783
186643	-1065
18678	5137
186805	340
187039	4484
18722	496
187372	4500
187534	-626
187985	222
188263	-2290
188425	1930
188876	-4039
188920	810
189154	-1421
189316	-891
189767	530
189811	-376
189929	-777
19000	-701
190152	-1308
190314	-1051
190765	-644
190927	34
191043	-360
19118	-1524
191205	1748
191494	-726
191656	-1166
1917	-1578
191700	1218
191818	1485
192385	150
192547	2405
192709	3393
192880	-332
192998	-990
193276	-181
193320	-2395
193438	824
193771	-569
193889	857
193933	-177
194167	366
194211	-1893
194329	426
19451	2433
194662	1045
194824	672
195058	-3292
195102	-1065
195391	776
195553	3853
19569	4136
195715	78
19613	-2948
196282	16482
196444	-603
196606	-1317
196895	273
197173	-341
197335	2592
197786	91
197830	-1099
197948	-690
198064	408
198226	1960
198677	-1503
198721	-985
198839	-2379
199117	-1672
199450	436
199568	-651
199612	-1250
200088	1022
200132	-398
200583	2813
200745	-1745
200907	302
201023	-849
20116	-797
201474	-574
201636	-1402
202365	-32
202527	2043
202860	-4243
202978	-7868
203094	-996
203256	-1374
2033	-338
203300	1135
203418	1149
203751	22
203869	-1423
203913	-135
204147	2397
204309	3174
204480	-2119
204598	3383
204642	475
204804	7872
205038	1431
205371	1340
205489	-3075
205533	-6356
20567	1238
205984	-1168
20611	35
206262	-779
206424	-1502
206875	-72
207153	-732
20729	-3059
207315	1802
207766	1299
207810	-1554
207928	-2392
208044	1425
208206	562
208495	-338
208657	280
208701	225
208819	-1180
208990	2152
209386	-378
209430	-956
209548	-1058
209881	-490
209999	-2436
21007	1267
210384	2751
210546	-1968
210708	86
210997	-23
211275	-2145
211437	14
211770	60
211888	-2362
211932	-1023
212166	774
212210	-1004
212328	4753
212661	-80
212779	-1550
212823	-1396
21296	-4484
213057	20621
213101	2384
213219	1565
213390	696
21340	253
213552	-323
213714	-2010
214281	-8
214399	-35
214443	-1539
21458	1276
214605	1023
214894	335
21502	-619
215172	2091
215334	439
215785	-1226
215947	4942
216063	57
216225	-2419
216676	1140
216720	4026
216838	812
217116	-1537
217567	1377
217611	-10387
217729	1101
21791	46
218007	3880
218296	6835
218340	-626
218458	-781
218502	474
218791	1478
218953	989
219187	-1152
219231	35
219349	-669
21953	-3188
219682	150
219844	6530
220185	-791
220347	-3302
220509	-2439
220680	-2547
220798	-1049
220842	-1861
221076	3471
221120	3309
221238	-701
221571	409
221689	1206
221733	-638
22187	817
222011	-1738
222129	-1125
22231	-157
222462	3832
222624	4776
223191	-733
223353	1871
22349	-2412
223515	1064
223966	-1886
224082	-16
224244	-322
224406	1052
224695	622
224857	2466
224901	-1995
225135	-790
225586	-1673
225630	-447
225748	829
226026	-332
226477	-1034
226521	3014
226639	2359
22682	1544
226972	41
227250	-1610
227368	448
227412	48
227863	-148
228097	1558
228141	-1830
228259	-1097
228303	1826
22844	-211
228592	589
228754	-109
228916	-1741
229032	-856
229483	-252
229645	3029
229807	-423
230030	3614
230148	-132
230481	-388
230599	1667
230643	936
23078	460
230805	1417
231039	-8131
23122	-938
231372	-3024
231534	4204
231985	-174
232263	855
232425	825
232876	-160
232920	-855
233154	-175
233316	-298
233767	2483
233811	-1605
233929	-170
234045	-600
234207	-435
234496	-523
234540	6922
234658	10
234702	-335
234991	-1266
235387	5238
235431	90
235549	-1299
23573	2733
235882	-384
236160	368
236278	862
236322	-385
236773	404
236935	306
237051	249
237169	-8000
237213	-2711
23735	1128
237664	-253
237826	959
238104	-2621
238393	-1626
238555	50
238717	1271
239284	-2367
239446	-23185
239608	-1029
239897	2903
239941	142
24013	239
240282	1000
240444	-957
240606	-1048
240895	-11137
241173	913
241335	-514
241786	-737
241830	311
241948	-621
242064	-105
242226	-696
242677	-509
242721	-544
242839	-843
243117	-182
243450	-804
243568	-647
243612	-1423
244008	-1340
244297	-1409
244341	803
244459	-1123
244503	1220
24464	1497
244792	729
244954	7130
245070	3145
245188	-5270
245232	781
245683	1686
245845	821
246079	-233
246123	-1797
24626	-9863
246574	-1668
246736	-1166
247014	880
247465	-1908
247627	-3509
247960	-733
248194	53
248356	-621
2484	-3524
248400	489
248518	116
248851	296
248969	910
249085	1533
249247	-95
249409	-782
249580	370
249698	-2062
249742	3005
249904	771
250083	-227
250245	-6556
250407	673
250696	-1121
250740	-2238
250858	-354
250902	587
251136	-1261
251587	988
251631	1342
251749	491
25193	8192
252027	132
252360	-916
252478	4612
252522	-1219
252973	-510
253251	-987
253369	-428
253413	-1346
25355	-4798
253864	2760
254098	-46
254142	2421
254304	-614
254593	-1589
254755	-943
254917	1119
255033	309
25517	496
255484	3422
255646	-1879
255808	-14275
256375	-14064
256537	-669
256870	-4455
256988	-123
257266	-1440
257310	-1748
257428	-792
257761	12992
257879	384
257923	23
258157	1411
258201	3277
258319	-459
258490	2092
25850	206
258652	1113
258814	-1833
259048	-3180
259381	374
259499	-940
259543	-7007
25968	12495
259705	1336
259994	1285
260046	-1455
260208	928
260497	-6314
260541	1302
260659	-665
260703	164
26084	-6217
260992	-2143
261270	-8163
261388	-47
261432	-6681
261883	-1925
262161	-1292
262279	-3516
262323	106
26246	878
262774	2585
262936	3018
263052	-159
263214	283
263665	5344
263827	97
26408	2769
264105	4180
264394	-106
264556	7470
2646	16291
264600	-1715
264718	-196
265285	3378
265447	-1618
265609	-646
265780	289
265898	-136
265942	-1289
266176	-1012
266220	335
266338	5397
266671	-3628
266789	-1879
266833	1466
26697	-368
267067	243
267111	2331
267229	-440
26741	-1712
267562	-1122
267724	570
268002	-1053
268291	246
268453	-3837
26859	-299
268615	73
26903	2182
269182	-597
269344	-292
269506	-2105
269795	51
269957	-2115
270009	2126
270180	3372
270298	-381
270342	461
270504	-2150
270793	-1465
270955	-6852
271071	-526
271189	-1396
271233	-757
27137	3972
271684	-2940
271846	-1036
272124	-379
272575	5952
272737	-5029
273015	2123
273466	-2922
273510	-3896
273628	394
273961	-476
274195	-1118
274357	227
274401	-701
274519	2577
274690	1157
27470	1158
274852	1287
275086	-459
275130	681
275248	-128
275581	-1034
275699	158
275743	54
27588	-474
275905	-290
276021	-2126
276139	591
27632	-2340
276472	-2287
276634	-256
277363	-40
277525	2330
277976	1008
278092	-83
278254	-586
278416	-603
278867	-3073
278911	641
279145	-3647
279307	1741
279596	2096
279640	-238
279758	-108
279802	-1083
280099	1813
280143	62
28028	-317
280305	-945
280594	-351
280756	-774
2808	-2484
280800	-494
280918	1908
281034	-798
281485	-808
281647	524
281809	7179
281980	-4031
282376	1296
282420	-2303
282538	746
282871	698
282989	-1830
283267	-1195
283311	38
283429	-800
28361	606
283762	2110
283924	-652
284040	1037
284158	213
284202	-450
284491	-619
284653	-765
28479	-11
284815	-865
285049	4214
28523	152
285382	721
285544	-6
285706	-1881
285995	-1713
286	-1376
286273	732
286435	1527
286886	872
286930	1715
287164	-536
287326	-1747
287777	-544
287821	2521
287939	-479
288055	-553
288217	-2613
288550	3014
288668	892
288712	126
289108	-2998
289397	-733
289441	-355
289559	928
289603	814
28974	3418
289892	541
290106	765
290395	-7941
290557	1052
290601	-2377
290719	-2654
290890	941
29090	-332
291286	-2508
291330	-712
291448	-895
291781	-2250
291899	-64
291943	2708
292177	-557
292221	-1138
292339	-245
29252	-4706
292672	376
292834	-1320
293068	2744
293112	-8889
293563	-277
293725	-70
294003	-1781
29414	-249
294292	325
294454	438
294616	-89
295183	-272
295345	698
295507	4567
295796	-4491
295840	-2331
295958	-770
296074	-1948
296236	285
296687	-1464
296731	-1851
296849	-2473
297127	4535
297460	-3255
297578	2162
297622	-3602
298018	45
298351	-2912
298469	886
298513	-3558
29865	-2735
298964	421
299080	-824
299198	-1898
299242	-318
299404	-1676
299693	-1638
299855	1098
30250	3708
30368	-917
30412	2160
30863	753
31097	-621
31141	-507
31259	-1812
31303	1264
31592	-3756
31754	-6876
31916	2660
32032	-1075
32483	2677
32645	3057
32807	-2822
330	613
33374	1954
33536	-1398
3375	528
33987	-209
34265	-15681
34427	-6144
34760	-1191
34878	749
34922	856
35156	-29028
35200	1660
35318	-2439
3537	302
35651	-963
35769	1650
35813	1406
36047	-1520
36209	300
36380	2513
36498	-520
36542	68
36704	1757
36993	1810
37271	-6382
37389	1639
37433	285
37884	-545
38162	-3215
38324	0
3870	703
38775	-36
38937	-1083
39053	1993
39215	896
39666	2414
39710	-515
39828	3814
3988	-5059
40051	2060
40169	-4761
40213	232
40664	6447
40826	8753
41104	-1309
41393	-3480
41555	-1277
41717	1429
42284	-402
42446	-654
42608	-128
4266	-418
42897	5518
42941	-4016
4310	-3771
43175	-3079
43337	402
43670	735
43788	-598
43832	-851
44066	-12960
44110	511
44228	-13497
4428	-3507
44561	-1649
44679	-926
44723	-1072
448	-552
45001	2287
45119	1203
45290	3048
45452	2762
45614	-1453
46181	-37
46299	-291
46343	-1516
46505	137139
46794	-385
46956	464
47072	-978
47234	-423
4761	-143
47685	2570
47847	-1572
48125	-390
48576	-2828
48620	-413
48738	1456
4879	3361
49016	-934
4923	-100
49467	-334
49511	-3398
49629	534
49962	-1079
50014	-1883
50465	-198
50627	832
50960	1867
51194	-1378
51356	1956
51400	-2412
51518	466
5157	-1793
51851	-631
51969	-398
5201	-908
52085	-3198
52247	13714
52409	-651
52580	2928
52698	1342
52742	-1453
52904	7857
53020	1152
53138	559
5319	-2426
53471	1435
53589	320
53633	-2847
54029	-2353
54362	-1966
54524	348
5490	-3480
54975	-2807
55091	24
55253	-1623
55415	-4079
55866	1365
55910	2302
56144	-2418
56306	-373
5652	10015
56595	-1350
56757	-9179
56801	-5271
56919	1571
57035	-1100
57486	3068
57530	569
57648	26230
57981	-2202
5814	1049
58377	2746
58421	4042
58539	704
58872	-1119
59150	-959
59268	713
59312	-46
59763	-1357
59925	1972
60266	-2632
60310	-5593
60428	4100
6048	1131
60761	-99
60879	-891
60923	-1363
61157	2208
61201	-1765
61319	203
61490	286
61652	1861
61814	849
62048	2054
62381	-1127
62499	-1560
62543	-1392
62705	740
62994	-6
63272	-2687
63434	1319
6381	-3173
63885	133
64163	-678
64325	-992
64776	-468
64820	166
64938	146
6499	2415
65054	1041
65216	-2213
6543	-7871
65667	223
65711	-164
65829	798
66107	2254
66396	-1769
66440	-3598
66558	-495
66602	4233
66891	1451
6705	-141
67287	273
67331	2060
67449	1120
67782	-915
67944	-5067
68060	3795
68178	1936
68222	32
68673	630
68835	-395
69069	1845
69113	1109
69564	-351
69726	-4319
6994	15881
70067	-40
70111	1142
70229	-384
70562	4049
70724	1629
71002	-1597
71291	-731
71453	714
71615	-833
72182	-2744
72344	-1933
72506	-1334
7272	-2949
72795	-1526
72957	-37
73073	4940
73235	-1805
73686	-1824
73730	5563
73848	-624
74126	167
7434	-1791
74577	634
74621	3013
74739	-2348
75017	-3160
75350	-645
75468	-2034
75512	-715
75963	-1898
76197	-647
76241	-536
76359	-554
76403	159
76692	514
76854	602
77088	723
77132	949
77583	7731
77745	-560
77907	-950
78023	1358
781	1987
78474	-768
78636	10250
7885	-2256
79365	1830
79527	-830
79860	834
79978	961
80363	-380
80525	-422
80976	36
81092	-3093
81254	602
81416	-2484
8163	-1420
81867	-736
81911	1870
82145	-898
82307	-2952
82596	-5759
82640	-576
82758	395
82802	13965
83036	-294
8325	-941
83487	337
83531	-381
83649	-122
83982	1238
84260	373
84378	-715
84422	-121
84873	-9082
85151	-1701
85269	3502
85313	61
85764	-2062
85926	-2060
86042	-211
86204	-972
86493	989
86655	-506
86817	-2779
87384	-1442
87546	-182
87708	158
8776	-4586
87997	-711
8820	-4675
88275	-661
88437	-2848
88770	1577
88888	376
88932	442
89166	-905
89210	8203
89328	338
8938	-4661
89661	-3081
89779	248
89823	224
899	-476
90164	-322
90326	593
9054	-658
90777	1069
90821	4188
90939	-831
91055	-1893
91217	-464
91550	567
91668	-7435
91712	-26999
92108	-474
9216	1121
92397	13459
92441	108021
92559	-4485
92603	1410
92892	-5076
93170	237
93288	-1999
93332	-2383
93783	-8829
93945	1310
94061	-342
94179	-27090
94223	5632
943	21309
94674	585
94836	1379
95114	-2125
95565	-1263
95727	-4009
96005	23348
96294	-345
96456	185
96500	-908
96618	2706
9667	-978
96951	-1560
9711	-3112
97185	-1588
97347	12286
97509	-859
97680	260
97798	-4737
97842	-251
98076	2184
98120	146
98238	-1071
9829	270
98571	-1074
98689	358
98733	3792
99011	-9543
99129	1336
99462	-768
99624	-100
100008	-3562
100297	10588
100341	-665
100459	1104
100503	7481
100792	-709
100954	-199
101070	-1336
101188	630
101232	-1634
10154	555
101683	-127
101845	-446
102079	30067
102123	16915
102574	-15003
102736	-9192
103014	1303
10316	-503
103465	-40
103627	16660
103960	3758
104194	-6351
104356	2883
104400	-1181
104518	-309
104851	-1946
104969	-1851
105085	-134
105247	5352
105409	-2158
105580	-1711
105698	1350
105742	4432
105904	-675
106020	1252
106138	-1349
106471	5851
106589	1748
106633	-1079
107029	-227
107362	4700
107524	-2133
10767	-1346
107975	1832
108091	1419
10811	-386
108253	7593
108415	33
108866	-684
108910	-2609
109144	6906
10929	-238
109306	1405
109595	1296
109757	1411
109801	-130
1099	6711
109919	-2129
110098	-686
110142	-1708
110304	15907
11045	69
110593	1125
110755	884
110917	1010
111033	2613
111484	173
111646	-382
111808	-2532
11207	809
112375	-251
112537	525
112870	3818
112988	-1603
113266	-1856
113310	26671
113428	2606
113761	-4428
113879	4052
113923	-2175
114157	-894
114201	-6045
1143	989
114319	300
114490	-2847
114652	946
114814	1913
11496	-3344
115048	-4103
115381	-1011
11540	2447
115499	-1978
115543	486
115705	313
115994	815
116272	-1732
116434	4
11658	849
116885	-1711
11702	-2413
117163	261
117325	-3211
117776	-1221
117820	-789
117938	6325
118054	-959
118216	1390
118667	-6717
118711	1934
118829	-299
119107	-1312
119396	-1897
119440	-80
119558	-1588
119602	-2303
119891	1308
11991	-1355
120105	-1004
120394	2146
120556	1
120600	288
120718	-2437
121285	-452
121447	-2408
121609	525
121780	1419
121898	-738
121942	-3960
122176	281
122220	-1360
122338	-865
122671	32
122789	3446
122833	2406
123067	-1305
123111	-800
123229	2845
123562	-1258
123724	759
12387	-906
124002	-2387
124291	-626
12431	-6131
124453	-1917
124615	-781
125182	-864
125344	4291
12549	1133
125506	-1090
125795	1541
125957	-1485
126073	-1476
126235	178
126686	-403
126730	-4560
126848	-691
127126	-657
127577	1482
127621	4223
127739	-6870
128017	558
128350	95
128468	-1939
128512	-741
12882	2094
128963	1955
129197	-762
129241	-1676
129359	-761
129403	-800
129692	-714
129854	-1715
130195	3590
130357	-512
130401	-2052
1305	-2727
130519	-502
130690	61
130852	117
131086	-1011
131130	-227
131248	-4706
131581	584
13160	27188
131699	-23564
131743	986
131905	-853
132021	-460
132139	2996
132472	-158
132634	-1929
13278	6194
13322	-1052
133363	361
133525	743
133976	-293
134092	2736
134254	1237
134416	248
134867	213
134911	-669
135145	1029
135307	-753
135596	2911
135640	1289
135758	-119
135802	519
136036	-2631
136487	319
136531	-1124
136649	-4203
136982	-1326
137260	342
137378	1916
137422	1799
13773	4771
137873	908
138151	3
138269	-2292
138313	670
138764	-833
138926	702
139042	-60
139204	-626
13935	895
139493	2821
139655	10925
139817	-8089
140040	7996
140158	-207
140202	-5332
140491	-1536
14051	1261
140653	-1543
140815	-1024
141049	546
141382	-1940
141544	-2296
14169	-219
141706	-782
141995	156
14213	50
142273	-1501
142435	-887
142886	-1082
142930	1789
143164	-1131
143326	1199
143777	-165
143821	5584
143939	369
144055	2323
144217	1548
144550	2123
144668	-5400
144712	-501
145108	2564
145397	-100
145441	-155
145559	657
145603	569
145892	-2788
146170	590
146288	14664
146332	8070
14664	-1814
146783	-178
146945	-481
147061	-1104
147179	-1185
147223	-2335
147674	661
147836	-923
148114	1366
14826	-54
148565	7433
148727	-1186
149005	2483
149294	1337
149456	-6573
149500	123
149618	5270
149951	385
150003	-3056
150292	-6068
150454	478
150616	-15080
15104	1055
151183	719
151345	-589
151507	1974
151796	345
151840	1108
151958	-584
152074	-1083
152236	676
152687	-4351
152731	-1262
152849	1907
153127	1268
153460	4154
153578	529
153622	904
15393	-1302
154018	13794
154351	-3789
154469	1901
154513	-1282
154964	-4245
155080	753
155198	2083
155242	3470
155404	-1041
15555	-1246
155693	-159
155855	925
156089	4273
156133	4617
156584	524
156746	-490
156908	-19
157024	-108
15717	1747
157475	-331
157637	1099
157970	-2444
158366	-122
158410	-1620
158528	758
158861	168
158979	-2065
159095	-8043
159257	1753
159301	-1669
1594	-858
159419	-563
159590	-3012
159752	-644
159914	-3564
160093	4047
160255	-175
160417	151
160750	2151
160868	-481
160912	-2160
161146	-384
161308	-1047
161597	-4566
161641	-367
161759	354
161803	-714
162037	3360
162370	-2754
162488	-757
162532	-506
16284	796
162983	505
163261	3316
163379	-5481
163423	-486
163874	2238
164152	1291
164314	264
16446	-924
164765	-592
164927	-3518
165043	783
165205	-3041
165494	970
165656	-56
165700	-913
165818	-1522
16608	-1970
166385	414
166547	-273
166709	572
166880	-2136
166998	-641
167276	-443
167320	-688
167438	1343
167771	2074
167889	1400
167933	503
168167	538
168211	2543
168329	-389
168662	-330
168824	-1255
16897	1090
169058	-628
169102	-605
169391	1698
16941	4612
169553	3005
169715	-1357
170056	-460
170100	489
170218	-61
170551	3604
170669	393
170713	-4706
171109	-1571
171280	366
171398	1157
171442	1105
171604	-479
17175	-6504
171893	-213
172171	-588
172289	1034
172333	-1397
172784	-355
172946	-561
173062	-657
173224	927
17337	-512
173675	-1713
173837	-993
174115	-3272
174566	1213
174610	594
174728	548
175006	5443
175295	-286
175457	4970
175501	4353
1756	-884
175619	-3
175790	56
175952	1262
176186	-2504
176230	2332
176348	1472
176681	-1288
17670	-737
176799	2265
176843	-991
177077	-1337
177121	-246
177239	-527
177572	-1787
177734	-4195
17788	1002
178012	-2275
17832	-2031
178463	406
178625	-1534
179192	275
179354	-446
179516	1807
179967	-2894
1800	-637
180019	5325
180190	16
180352	4727
180514	-985
18066	-1993
180965	313
181081	-2262
18110	-849
181199	945
181243	2807
181405	-553
181694	-1439
181856	-7009
181900	-1525
182134	-6117
18228	-1920
182585	-6503
182747	-9989
182909	-158
183025	-11143
183476	1866
183520	388
183638	3336
183971	389
184367	1342
184411	-792
184529	447
184862	-648
185096	-1066
185140	23
185258	-822
185302	200
185591	361
18561	-422
185753	-80
185915	2209
186031	-715
186149	-1551
186482	-1319
186644	-810
18679	1215
186806	24
18723	2881
187373	2254
187535	-203
187986	1017
188264	61
188426	-222
188877	-4255
188921	-386
189155	-674
189317	406
189650	4625
189768	-3010
189812	-611
19001	-1272
190153	29
190315	-1311
190766	2579
190810	-636
190928	828
191044	-170
19119	-2583
191206	1865
191495	3268
191657	242
191701	-4768
1918	174182
191819	2373
191990	937
192386	175
192430	31
192548	-886
192881	-5531
19290	-476
192999	-968
193277	41
193321	1827
193439	-3308
193772	673
193934	-825
194050	347
194168	-432
194212	-137
19452	649
194663	2169
194825	-5816
195059	-494
195103	756
195392	1028
195554	1012
195716	-751
19614	3331
196283	16747
196445	-1036
196607	749
196896	-2258
196940	-1005
197174	-586
197336	-1307
197787	416
197831	2958
197949	563
198065	923
198227	-278
198560	4078
198678	-139
198722	-713
199000	-940
199118	-503
199451	2204
199569	-718
199613	-2026
200089	728
200133	-166
200584	314
200746	-332
200908	-3052
201024	-579
20117	12864
201475	-1278
201637	-1420
201970	7
202366	-511
202410	-2767
202528	167
202861	-783
202979	3702
203095	-595
203257	392
203301	2401
2034	1078
203419	-646
203590	2271
203752	-1508
203914	-1180
204030	-10177
204148	-1798
204481	-2043
20450	1674
204599	3605
204643	-1305
204805	5186
205039	1324
205372	-1069
205534	-426
20568	-3610
205985	-2350
20612	-1639
206263	108
206425	68
206876	1898
206920	279
207154	-3229
207316	-711
207767	276
207811	-980
207929	653
208045	228
208207	-1708
208496	-1292
208540	1836
208658	596
208702	-542
208991	2260
209387	-1332
209431	-1002
209549	-1354
209882	-632
21008	695
210385	-546
210547	-942
210709	-1085
210880	-745
210998	-1216
211276	-641
211320	-960
211438	-669
211771	526
211889	-752
211933	-2207
212167	-844
212211	1500
212329	-2106
212662	586
212824	1183
21297	-174
213058	-435
213102	1002
213391	-1724
21341	-2025
213553	-2692
213715	1020
214282	697
214444	-2309
21459	-213
214606	-850
214895	-744
21503	1639
215173	692
215335	172
215786	-1585
215830	-2954
215948	-900
216064	-1457
216226	548
216677	-376
216721	-1591
216839	-89
217117	-515
217450	2025
217568	-1641
217612	-1710
21792	-1166
218008	-160
218297	-371
218341	-981
218459	-535
218503	-648
218792	-994
218954	-126
219070	-1071
219188	80
219232	-150
21954	2144
219683	74
219845	-777
220186	3786
220230	310
220348	-1500
220681	344
22070	-4230
220799	-1188
220843	-2607
221077	-2546
221121	1785
221239	-17
221572	-1764
221734	-2957
22188	-3738
222012	-260
22232	-1877
222463	-415
222625	927
223192	-1307
223354	138
223516	2602
223967	-1801
224083	-2003
224245	-241
224407	1711
224696	588
224740	1564
224858	1967
224902	1075
225136	-1817
225587	-653
225631	1374
225749	793
226027	-566
226360	-1153
226478	1140
226522	-23
22683	-567
226973	-25
227251	-772
227369	2112
227413	1587
227864	-741
228098	-39
228142	-662
228304	-214
22845	14913
228593	-244
228755	-1407
228917	161
229033	173
229484	-502
229646	-1072
229808	-422
230031	-908
230149	439
230482	-657
230644	2552
23079	538
230806	-7
23123	238
231373	-56
231535	583
231986	-2925
232264	2054
232426	1028
232877	2725
232921	-8345
233155	525
233317	-837
233650	1458
233768	-203
233812	-293
234046	-679
234208	2935
234497	3238
234541	2154
234659	-238
234703	-297
234992	-17
235270	-3167
235388	-239
235432	4653
23574	-1807
235883	931
236161	-75
236279	-321
236323	558
236774	816
236936	-283
237052	-4036
237214	-2901
23736	3545
237665	1272
237827	-1289
238105	366
238394	1625
238556	791
238600	250
238718	-3128
